ph,Hardness,Solids,Chloramines,Sulphate,Conductivity,Organic_carbon,Trihalomethanes,Turbidity,Potability
0.617617354,0.558619998,0.529504117,0.752043477,0.579703927,0.274567852,0.423813715,0.53131861,0.356067817,1
0.513192697,0.516251456,0.213385733,0.58554367,0.709243532,0.629215291,0.394336341,0.332285564,0.463993841,1
0.495148931,0.572764107,0.315395056,0.482971076,0.579703927,0.513634534,0.516240729,0.431745926,0.56405481,1
0.441053613,0.330374432,0.347800021,0.822567123,0.595695347,0.465712305,0.461377977,0.251236659,0.211013195,1
0.681446589,0.640651823,0.514937633,0.911333872,0.529383135,0.546205793,0.647264335,0.65434377,0.355360919,1
0.492060209,0.513212827,0.444077089,0.598918717,0.643349003,0.496386857,0.389926564,0.603385419,0.579000274,1
0.583870448,0.713901912,0.505594689,0.342458887,0.444086415,0.414675474,0.485579549,0.452095191,0.616260708,1
0.625494776,0.621003725,0.351870061,0.477720273,0.418367274,0.305306126,0.517745154,0.537973089,0.282789133,1
0.338575478,0.468724632,0.389917159,0.28661013,0.678364288,0.186650151,0.421617626,0.625840693,0.759677766,1
0.626035401,0.592760566,0.257068742,0.602062945,0.567450159,0.249298612,0.38039758,0.479070295,0.82072944,1
0.56424654,0.592335374,0.255727819,0.513127422,0.542245287,0.467217849,0.611874373,1,0.26541262,1
0.528760939,0.491734912,0.310941,0.569891989,0.474195576,0.276735327,0.317801119,0.668338514,0.903115978,1
0.414288156,0.48612769,0.208644353,0.450470825,0.696978485,0.391763562,0.520069937,0.280703976,0.496201091,1
0.506370299,0.477394477,0.34060084,0.557308368,0.706694231,0.682146898,0.399352655,0.685557422,0.343359522,1
0.560871905,0.441058785,0.370918349,0.725183773,0.579703927,0.501805007,0.398510405,0.648108578,0.393729934,1
0.353263907,0.446182409,0.372371953,0.319508788,0.60121377,0.28880992,0.424392262,0.679958794,0.441012944,1
0.698352289,0.603873452,0.38831886,0.724172395,0.468212104,0.569253776,0.531285858,0.666246988,0.211659671,1
0.368106331,0.217307655,0.308585378,0.700126342,0.579670957,0.483349643,0.584124753,0.62355636,0.434849795,1
0.491784363,0.330107913,0.239257268,0.730679828,0.540109205,0.184377318,0.459158471,0.43663965,0.592610925,1
0.543482157,0.527489531,0.411942417,0.438591655,0.439742876,0.438439982,0.40599032,0.651991626,0.600768429,1
0.50262515,0.59002658,0.382487195,0.322009938,0.673126794,0.420376625,0.472676331,0.61186013,0.158897924,1
0.350136204,0.3427694,0.218266723,0.622697492,0.680675654,0.450411138,0.295847637,0.66461817,0.501708125,1
0.40794375,0.356897802,0.342103412,0.595124943,0.727794875,0.453963075,0.554866841,0.565729009,0.473309693,1
0.534049251,0.415596764,0.358754234,0.724821805,0.579703927,0.384274992,0.490181611,0.666253705,0.519103665,1
0.502392504,0.523947799,0.476171107,0.679065126,0.579703927,0.550336043,0.574392575,0.341765363,0.421432613,1
0.50262515,0.381242178,0.318699731,0.82463733,0.695930083,0.493590191,0.510915857,0.49012096,0.72682153,1
0.50262515,0.513504513,0.335985619,0.762173893,0.522553075,0.416274702,0.482823144,0.5013473,0.699478624,1
0.618235634,0.634174345,0.219284723,0.541628138,0.623862863,0.48855917,0.606006142,0.581608322,0.593450251,1
0.50262515,0.470706478,0.286428885,0.614253653,0.63993682,0.592309389,0.494237088,0.504891977,0.324830975,1
0.593166761,0.392241855,0.294423602,0.868608167,0.568418234,0.347707622,0.442755796,0.278423443,0.516402748,1
0.551219782,0.595771104,0.34609047,0.519440637,0.397536294,0.549840501,0.35405159,0.684018966,0.665149516,1
0.539701626,0.518803292,0.477630529,0.588405347,0.627641219,0.599767296,0.659315859,0.639431399,0.500882717,1
0.348694971,0.32484971,0.308409584,0.541109789,0.825827007,0.308751993,0.429095472,0.61005056,0.302552011,1
0.593662227,0.575554454,0.332339779,0.741172078,0.579703927,0.520318184,0.74870282,0.643139362,0.569492482,1
0.271459377,0.231469943,0.239449925,0.577506484,0.822540177,0.351031746,0.523839898,0.534507676,0.571748171,1
0.291685349,0.560432089,0.332232271,0.122760974,0.603916612,0.444214106,0.384163831,0.556146895,0.28830987,1
0.50262515,0.559102353,0.251159639,0.49731592,0.676627055,0.312084438,0.334903239,0.196142941,0.591014208,1
0.347504978,0.45931132,0.24465967,0.429527881,0.804012737,0.265835825,0.500636595,0.553198493,0.4774007,1
0.687480492,0.616415346,0.408083081,0.746140549,0.568627926,0.371719482,0.692627257,0.690417628,0.220317163,1
0.37062692,0.477203796,0.366584607,0.467010805,0.560939515,0.390091662,0.637562585,0.72347064,0.43855245,1
0.560212786,0.556409595,0.271010764,0.746489471,0.579703927,0.672975403,0.444108992,0.372575549,0.691872256,1
0.422637892,0.502346898,0.45408688,0.502748316,0.569891687,0.432535031,0.706439677,0.568362476,0.32285111,1
0.409263509,0.459001448,0.229595808,0.390457022,0.68219621,0.507461132,0.544989549,0.465834462,0.690215987,1
0.405587212,0.347324216,0.29645668,0.531767942,0.821653553,0.311774404,0.632738624,0.62232999,0.752463933,1
0.527612987,0.52287903,0.4273939,0.632028266,0.579703927,0.566056057,0.640830429,0.583404567,0.442687198,1
0.537087676,0.591068259,0.272161946,0.486626845,0.612741186,0.234387695,0.676482156,0.534507676,0.345192845,1
0.53187327,0.704198388,0.213303278,0.327278203,0.579703927,0.608498603,0.576163628,0.501242747,0.687596627,1
0.55385258,0.626301375,0.276632379,0.597419898,0.611088561,0.355964139,0.561245658,0.375341319,0.639634467,1
0.654261463,0.536799457,0.268583136,0.763871799,0.490714131,0.390262986,0.114816734,0.444003495,0.756733281,1
0.535499352,0.723385447,0.366312388,0.241791008,0.477607426,0.307793961,0.534148885,0.640647811,0.451489129,1
0.538735726,0.662763301,0.304673991,0.312540659,0.423970013,0.46475733,0.588336316,0.426763168,0.542173097,1
0.511360928,0.413674355,0.414914676,0.7700609,0.677771671,0.260670434,0.507580143,0.409293353,0.537279064,1
0.50262515,0.251996718,0.440519139,0.769733716,0.579703927,0.333156616,0.433227277,0.507339622,0.390667008,1
0.4174767,0.361808844,0.218272614,0.667640844,0.754645613,0.614760875,0.460435731,0.737259096,0.546049553,1
0.50262515,0.560030209,0.576259259,0.618706152,0.353890314,0.464795876,0.513580834,0.363081172,0.365787201,1
0.375601053,0.593044031,0.474621085,0.272555917,0.6040403,0.318412552,0.607854983,0.287307551,0.431233274,1
0.530045771,0.599595147,0.297880406,0.499093453,0.644749257,0.598257683,0.37879982,0.35892734,0.751326778,1
0.505303675,0.585756456,0.269567132,0.587825399,0.579703927,0.590169042,0.256015301,0.6302106,0.64831615,1
0.584943847,0.394993198,0.297367395,0.931068031,0.684944308,0.186877783,0.370570874,0.6411371,0.42720909,1
0.553152214,0.501050514,0.496921882,0.601859895,0.579703927,0.232473584,0.572121418,0.479739169,0.710471442,1
0.592132708,0.6349547,0.386876348,0.405574037,0.641874039,0.582747509,0.345039562,0.458987201,0.536819197,1
0.573230002,0.602439397,0.248522199,0.572801568,0.537210038,0.340697161,0.276733506,0.443945019,0.507646574,1
0.632066241,0.780459097,0.395639485,0.395069481,0.318512891,0.54623921,0.423848242,0.376231044,0.858824925,1
0.459887272,0.562605499,0.428975697,0.424574005,0.549531066,0.674498454,0.4000754,0.445904391,0.364976441,1
0.50262515,0.480116236,0.274332952,0.521877889,0.689359181,0.390285729,0.359901561,0.371295329,0.56899111,1
0.586110766,0.570324234,0.280653908,0.507837377,0.419764873,0.288632362,0.39485063,0.674812587,0.695694426,1
0.593598119,0.559391157,0.376636685,0.70400167,0.580265879,0.193810202,0.376431647,0.510332627,0.386283586,1
0.50262515,0.69862121,0.374061934,0.649008897,0.596990296,0.53501103,0.497843052,0.714311541,0.478525308,1
0.559569345,0.701509396,0.416606337,0.309080959,0.490753829,0.456856841,0.562800685,0.780139669,0.636210413,1
0.5816186,0.62823358,0.324930237,0.555371981,0.641697353,0.324063752,0.671313703,0.429827246,0.598807618,1
0.421173748,0.426938967,0.372724065,0.562411407,0.646978313,0.385160012,0.619293977,0.644048824,0.535222713,1
0.50262515,0.655359819,0.251148529,0.467673895,0.561044605,0.386663417,0.477100926,0.64579664,0.385738819,1
0.30790725,0.33007811,0.189172943,0.411385523,0.66885796,0.428227756,0.66621943,0.384389583,0.32565239,1
0.563983509,0.439954904,0.4663343,0.703677122,0.639081245,0.587475236,0.375202005,0.641905468,0.556198022,1
0.490213935,0.497107855,0.184844251,0.453815566,0.667868567,0.656582489,0.26999646,0.271874382,0.736109857,1
0.450340616,0.602934353,0.490059104,0.380335064,0.579703927,0.275649889,0.488416688,0.347539301,0.691989933,1
0.469905755,0.56576475,0.362095533,0.461599169,0.768731993,0.640399939,0.379230647,0.572767676,0.537349627,1
0.640517436,0.794534273,0.560301081,0.356757173,0.579703927,0.282905123,0.462199095,0.521017589,0.433400632,1
0.50262515,0.431543055,0.227911756,0.677479119,0.686129261,0.545513078,0.392841382,0.479192021,0.264392289,1
0.530220578,0.5898401,0.50490856,0.47144493,0.520134157,0.488600379,0.559616488,0.3315694,0.427809031,1
0.654768438,0.497386338,0.351622994,0.929563623,0.498617166,0.237995109,0.558604068,0.40818977,0.752366498,1
0.604906744,0.379127072,0.309119033,0.906336436,0.743706172,0.338389325,0.295085432,0.564098906,0.553147834,1
0.463296619,0.643389926,0.434867939,0.228257072,0.539936968,0.352177962,0.32433066,0.511022801,0.339722879,1
0.31707827,0.517684404,0.33729538,0.159268375,0.579703927,0.584318039,0.608467547,0.508064793,0.45268118,1
0.556627395,0.509555867,0.341064972,0.801056859,0.74257476,0.492316611,0.354897508,0.650511904,0.491091092,1
0.514658447,0.513178881,0.508891453,0.623956213,0.579703927,0.380225119,0.516253239,0.558266945,0.381041991,1
0.469218134,0.585071216,0.472903258,0.502005314,0.564432515,0.221387311,0.389283218,0.527430778,0.520835532,1
0.50262515,0.489045073,0.282726304,0.631739798,0.579703927,0.217437883,0.368007861,0.494541002,0.513286562,1
0.306549124,0.27775688,0.290898402,0.645894051,0.579703927,0.641925359,0.516583182,0.739262382,0.598617613,1
0.50262515,0.467846865,0.202831885,0.676045164,0.641330861,0.284924639,0.401642487,0.671978034,0.558494386,1
0.351506707,0.41665552,0.226670451,0.473958074,0.649988671,0.273300471,0.729421423,0.527060088,0.346981821,1
0.480513233,0.544111603,0.421821155,0.51663468,0.618209636,0.510346769,0.622139283,0.55757889,0.512053041,1
0.41122064,0.368371757,0.526953953,0.690924499,0.540359028,0.395653496,0.380113251,0.336525814,0.431118447,1
0.417311362,0.616241311,0.481459117,0.299577923,0.566723169,0.226082748,0.464957669,0.502319904,0.456664013,1
0.632007359,0.729566837,0.319721345,0.730266482,0.55208759,0.401609021,0.610643864,0.551792721,0.307203499,0
0.419017905,0.360669442,0.317834688,0.353540508,0.542601548,0.407343974,0.510451058,0.678762994,0.53532113,0
0.430071097,0.47541567,0.20973555,0.594348528,0.579703927,0.447339819,0.443325028,0.479745851,0.634527628,0
0.537852107,0.451163606,0.439053821,0.366150178,0.70801161,0.251138892,0.443936296,0.782912413,0.592800528,0
0.474978951,0.519057307,0.260572316,0.383793291,0.579703927,0.669255032,0.62233836,0.341365274,0.309165912,0
0.364127588,0.491080682,0.382052249,0.687029175,0.560561608,0.461790322,0.495700436,0.550616596,0.638934272,0
0.463142465,0.482469754,0.471410354,0.544010606,0.560462852,0.33783158,0.600991466,0.610096507,0.23419234,0
0.50262515,0.74618651,0.192374791,0.315644439,0.557943611,0.421267471,0.42024135,0.318947856,0.368679427,0
0.404978515,0.552176475,0.151444549,0.661937136,0.609280861,0.343855189,0.750205866,0.646998054,0.086995017,0
0.580550745,0.564536905,0.211901226,0.466450283,0.662657391,0.399151755,0.615987634,0.634352671,0.528298962,0
0.650494065,0.588256525,0.271869984,0.137040391,0.579703927,0.197297504,0.224685673,0.563455281,0.517437398,0
0.541125563,0.567489709,0.337146493,0.607225977,0.582413561,0.613486045,0.46114993,0.599541672,0.32641946,0
0.589026361,0.579415319,0.505030071,0.449656362,0.578830737,0.327957596,0.587507808,0.440461578,0.564049274,0
0.210390647,0.28769823,0.271046888,0.801987854,0.579703927,0.480449726,0.304871211,0.637443473,0.684436145,0
0.354576453,0.438356445,0.285252027,0.73372378,0.581311644,0.300049881,0.578303919,0.539618977,0.626148762,0
0.356528349,0.341650811,0.725357145,0.619094203,0.586624587,0.617683351,0.503864856,0.504279975,0.468254628,0
0.360401838,0.479776356,0.365096517,0.764644542,0.47559824,0.470066931,0.460376135,0.659800536,0.355792521,0
0.50262515,0.576119067,0.293896632,0.460675941,0.633919889,0.639741002,0.366277862,0.499832779,0.381841763,0
0.790675449,0.757258028,0.709534339,0.28928536,0.579703927,0.440654631,0.391854211,0.446163386,0.648612664,0
0.412523635,0.443597092,0.236261129,0.540885382,0.654110563,0.619329046,0.366761089,0.539981493,0.702261282,0
0.643721451,0.802516209,0.20923152,0.56936523,0.651468175,0.6441159,0.376086888,0.510785188,0.664081907,0
0.287972175,0.355655003,0.242740764,0.612822964,0.58151435,0.282404048,0.444689866,0.689109809,0.489305947,0
0.563008853,0.682045198,0.084661333,0.479378232,0.579703927,0.458873679,0.382318792,0.27142513,0.740059022,0
0.625677765,0.625659758,0.542538305,0.417618185,0.554038434,0.45826736,0.59629666,0.640991289,0.27218342,0
0.47526068,0.453957722,0.566370446,0.621315596,0.467604318,0.363704067,0.523849597,0.545495525,0.646890942,0
0.50262515,0.480718886,0.356929593,0.621878465,0.579703927,0.358364448,0.301920141,0.561136724,0.664309908,0
0.319563006,0.26359092,0.487515755,0.471027075,0.579703927,0.441123943,0.241796273,0.807177356,0.651097881,0
0.667819283,0.742555093,0.210430743,0.455720011,0.543486734,0.294359921,0.418003749,0.471055889,0.440163107,0
0.490209716,0.626481324,0.381893704,0.489983828,0.443689163,0.252226557,0.431906428,0.719402045,0.445470459,0
0.590100425,0.583100293,0.403076564,0.357965977,0.579703927,0.453903633,0.647343436,0.405032775,0.255327684,0
0.632880303,0.675366514,0.31572057,0.482744649,0.579703927,0.181738342,0.417366374,0.19733498,0.194115035,0
0.535465049,0.579288946,0.642014921,0.637347583,0.557917323,0.678638547,0.464137425,0.534507676,0.361770327,0
0.726012381,0.711571274,0.266011653,0.284944921,0.516560351,0.535471803,0.575602969,0.674445456,0.393446957,0
0.50262515,0.435392364,0.184074376,0.575946028,0.659059987,0.776175811,0.457913342,0.601103289,0.498426099,0
0.431415946,0.422915211,0.157991905,0.577010144,0.629934541,0.338039641,0.554346575,0.525747283,0.467719054,0
0.50262515,0.49351029,0.202852674,0.73783228,0.542198779,0.526285924,0.425659874,0.374125113,0.338517507,0
0.432707484,0.368856529,0.382268781,0.484150937,0.493419066,0.370388109,0.590621814,0.433872071,0.533135422,0
0.571786884,0.507082304,0.804851324,0.312118219,0.487733474,0.44738618,0.451035022,0.534507676,0.725803856,0
0.50262515,0.529686824,0.298790664,0.600376008,0.579703927,0.337205813,0.442504325,0.348904814,0.231914071,0
0.502739108,0.551941815,0.38797598,0.616672629,0.543940587,0.416498651,0.374102373,0.512628014,0.590958292,0
0.50262515,0.562720236,0.360160189,0.513620395,0.4998187,0.441917922,0.440493988,0.51490051,0.572522306,0
0.588363705,0.599896126,0.39559207,0.396240935,0.579703927,0.461778531,0.391184306,0.387977753,0.422778308,0
0.469577419,0.506043742,0.367825405,0.458729138,0.573216279,0.355918582,0.377874859,0.582963745,0.666916905,0
0.524150544,0.512971611,0.487995637,0.556995994,0.513064882,0.496654216,0.339237275,0.376804298,0.432289581,0
0.34650742,0.359804553,0.326841663,0.468769795,0.681591842,0.288596655,0.500640854,0.456360643,0.414843429,0
0.494137158,0.638034323,0.28800327,0.598347559,0.484056649,0.432736614,0.38432597,0.552472208,0.234729653,0
0.479238317,0.649259267,0.129992357,0.574592016,0.457123219,0.180622722,0.370439864,0.414865955,0.496197245,0
0.492432206,0.446655318,0.281654579,0.379082888,0.665591932,0.804573227,0.574068206,0.325960732,0.58968486,0
0.704623364,0.836620019,0.207815352,0.513234595,0.540810882,0.533617999,0.465568602,0.681968427,0.425769578,0
0.50262515,0.590415831,0.436296781,0.310040075,0.568548341,0.285090266,0.494605014,0.534507676,0.653037338,0
0.574264062,0.676204674,0.129386049,0.621606107,0.579703927,0.489152206,0.409117255,0.551774817,0.449246218,0
0.701764748,0.618761262,0.242996101,0.217051472,0.579703927,0.555119075,0.484161838,0.33611522,0.33579795,0
0.777664642,0.857710285,0.243920365,0.336950117,0.582849357,0.418151942,0.402394231,0.578964517,0.482919512,0
0.702242978,0.784211083,0.21384383,0.486491475,0.473749151,0.491303012,0.375567928,0.610758929,0.352015152,0
0.466319961,0.469754929,0.299023404,0.448631535,0.588859003,0.542081602,0.434148035,0.780500917,0.494096507,0
0.292243675,0.360394709,0.392923795,0.540350748,0.436591261,0.526022535,0.32228182,0.562472146,0.851262019,0
0.50262515,0.545101719,0.207555815,0.479419482,0.663925028,0.563704205,0.639555306,0.645846634,0.387757357,0
0.50262515,0.67260708,0.529986414,0.497117151,0.609602331,0.464993982,0.448279279,0.423115679,0.324331802,0
0.50262515,0.526622689,0.594351385,0.556318583,0.579703927,0.511776877,0.566527409,0.662833657,0.543389979,0
0.441083211,0.529034581,0.534497652,0.825413914,0.592295629,0.408174599,0.41370969,0.560832876,0.357604328,0
0.624009027,0.760991718,0.203679513,0.780787285,0.646010337,0.568133502,0.35009535,0.557249716,0.362740142,0
0.588638987,0.716955244,0.290290661,0.705707977,0.629533158,0.284288881,0.448456309,0.534507676,0.608110291,0
0.653734622,0.660550225,0.397984717,0.523704613,0.69225356,0.374079377,0.461812555,0.326429519,0.442952751,0
0.50262515,0.585456635,0.185351321,0.476969089,0.579703927,0.394386898,0.186619585,0.61369701,0.446858679,0
0.451255468,0.347735732,0.365428426,0.417853485,0.596246959,0.686062616,0.50251014,0.391328119,0.368509721,0
0.406580297,0.429734198,0.362446636,0.495553151,0.511664555,0.609571324,0.355249639,0.534507676,0.611153474,0
0.50262515,0.560051506,0.47922091,0.280048839,0.556943693,0.432235398,0.253620362,0.613617767,0.503936575,0
0.50262515,0.335604045,0.510624117,0.491248915,0.617676785,0.344993028,0.587911289,0.438584214,0.583509409,0
0.513678123,0.46439063,0.568297012,0.397301975,0.577211253,0.401879461,0.362681787,0.483068034,0.542764977,0
0.527222038,0.511013659,0.197017039,0.402466868,0.608582284,0.513794832,0.598729436,0.305035984,0.546934681,0
0.440894098,0.509100798,0.167104229,0.576951936,0.549727814,0.499435591,0.729271202,0.547010773,0.506709207,0
0.648308428,0.611119377,0.227114623,0.365403281,0.580913074,0.22787666,0.328594672,0.55472565,0.375682704,0
0.63243711,0.636700367,0.310934582,0.418322028,0.757685578,0.499432124,0.316246333,0.592567106,0.38028936,0
0.483432861,0.480151736,0.385380604,0.389831633,0.580058001,0.489712949,0.435148705,0.48541514,0.509700643,0
0.50262515,0.579005245,0.496699797,0.319858835,0.604736226,0.370772432,0.512055041,0.654569243,0.313801431,0
0.610229774,0.49503018,0.537160126,0.185891634,0.652092299,0.786933448,0.579814303,0.547169661,0.264298591,0
0.68320379,0.741315183,0.27641487,0.461931877,0.618426872,0.400166352,0.629391789,0.667017183,0.327624382,0
0.392841981,0.372314358,0.703943005,0.486778556,0.549715163,0.185014712,0.345992652,0.576684467,0.419402625,0
0.371137191,0.463289305,0.544314714,0.630563597,0.540446224,0.529494521,0.559876129,0.759511887,0.742276781,0
0.520279541,0.544702513,0.374207254,0.716306022,0.577597402,0.468433632,0.469677813,0.561910555,0.401184064,0
0.41945999,0.500456945,0.230230556,0.730975585,0.58109881,0.398052337,0.480507263,0.514722503,0.433175881,0
0.40969454,0.402212399,0.411157682,0.577424756,0.706027435,0.676427244,0.437801682,0.610198902,0.620713475,0
0.439887429,0.466460579,0.427675033,0.737315972,0.621803082,0.476030461,0.423551306,0.489362316,0.686424193,0
0.521026031,0.523561149,0.677254093,0.388188809,0.546317644,0.281568833,0.444158436,0.435864456,0.35669925,0
0.503876198,0.598483541,0.1170509,0.655585919,0.579703927,0.375213258,0.351875614,0.604252229,0.629725058,0
0.50262515,0.553190597,0.421178165,0.480547477,0.588132726,0.285886289,0.400015863,0.37413415,0.321756064,0
0.22490802,0.344007386,0.376583108,0.620530365,0.466325314,0.367848716,0.257608961,0.54825179,0.381099988,0
0.404661884,0.418793738,0.518207342,0.62312987,0.62972283,0.645847835,0.514646287,0.581845053,0.590248367,0
0.593638484,0.719235993,0.124922511,0.663826997,0.694438253,0.292265801,0.456163662,0.681496062,0.559379785,0
0.506864165,0.578166279,0.397786013,0.393570299,0.579703927,0.321612668,0.3944517,0.637320695,0.589858203,0
0.568365251,0.55016288,0.330094576,0.612132669,0.713228177,0.265227652,0.472714567,0.499005029,0.431059425,0
0.52858847,0.621682213,0.128314065,0.464528986,0.516321984,0.589741708,0.49756101,0.406443291,0.648538432,0
0.695329979,0.716367053,0.306295157,0.343950706,0.572779082,0.35404502,0.486475146,0.534507676,0.388826431,0
0.574125793,0.550549057,0.657526539,0.544454869,0.579703927,0.196464055,0.461865217,0.551876641,0.401308187,0
0.50262515,0.736839237,0.397619182,0.542904485,0.613895315,0.42776282,0.451500218,0.482076635,0.879113608,0
0.405843625,0.375977313,0.427748406,0.414840608,0.579703927,0.50185258,0.246122408,0.823517764,0.742135869,0
0.599607828,0.641713026,0.388146711,0.342260125,0.592011935,0.516028902,0.575236631,0.521149752,0.42776949,0
0.609163724,0.653824582,0.443819793,0.573332536,0.627774175,0.361372381,0.398917087,0.644546344,0.594994045,0
0.445575261,0.474682077,0.354621235,0.527074521,0.587614669,0.18551639,0.584670035,0.374935269,0.453451875,0
0.419329679,0.503265875,0.30520517,0.637356962,0.56741457,0.429649327,0.425288272,0.417196044,0.430853703,0
0.459551871,0.469455487,0.434024008,0.483872318,0.532741886,0.565940795,0.732552007,0.481805776,0.315356071,0
0.433525992,0.556723672,0.147805442,0.707281591,0.558096254,0.470321637,0.391700364,0.593662488,0.655097208,0
0.47574728,0.65982086,0.15288723,0.856938568,0.560056483,0.450526454,0.726359824,0.319309247,0.420332007,0
0.536150818,0.510677903,0.518824264,0.419750427,0.583026815,0.445762506,0.498887608,0.345787785,0.622803307,0
0.421081826,0.524532337,0.236165629,0.591293047,0.502250987,0.434167387,0.491116387,0.358176872,0.685425277,0
0.460659761,0.62198137,0.205095763,0.826355123,0.579703927,0.419357135,0.222621469,0.63561789,0.494450369,0
0.610751819,0.588520763,0.362135727,0.180234126,0.548690977,0.406026462,0.413668993,0.342780818,0.594062669,0
0.508759817,0.493197656,0.508567808,0.318827885,0.579703927,0.402428519,0.454638218,0.620205676,0.434949322,0
0.61133308,0.60457077,0.631245753,0.489714266,0.514202257,0.351727555,0.524787667,0.458039196,0.215661838,0
0.330307449,0.266980248,0.372060429,0.621923608,0.690386943,0.138290082,0.415863221,0.533947733,0.37327473,0
0.50262515,0.347007178,0.311456122,0.448714272,0.687069593,0.532606153,0.449223437,0.511628091,0.504308546,0
0.435098766,0.524821367,0.278444637,0.671236262,0.579703927,0.405282831,0.403824462,0.683820106,0.685483005,0
0.689904427,0.699754873,0.327532684,0.524362336,0.696478218,0.675517238,0.512919764,0.446998797,0.603022604,0
0.579687465,0.553759315,0.249433664,0.445722944,0.579703927,0.41894353,0.234493348,0.430283394,0.55942748,0
0.50262515,0.586642042,0.12354282,0.572769655,0.865533518,0.419931383,0.542230645,0.534507676,0.568092513,0
0.493919154,0.576070169,0.164555127,0.58075974,0.555017509,0.594267116,0.535391961,0.547686592,0.290907817,0
0.524137457,0.512772594,0.393154626,0.508246597,0.560333896,0.557659825,0.428098435,0.528719777,0.469940223,0
0.554722461,0.598079255,0.391165797,0.592867851,0.667786789,0.494221316,0.508247372,0.562767471,0.557742922,0
0.602426774,0.698772278,0.172434802,0.631464442,0.534900506,0.427887918,0.225178397,0.393731358,0.324770723,0
0.492253516,0.495635084,0.214357921,0.509936169,0.581774568,0.572164586,0.551195608,0.656932784,0.663440507,0
0.424725771,0.519128492,0.20435855,0.672230775,0.55319851,0.556874724,0.391395777,0.432879406,0.652983944,0
0.454559741,0.580323101,0.156367518,0.736901821,0.544358081,0.498564955,0.649665173,0.46670754,0.489503404,0
0.380842806,0.371875308,0.318078409,0.531830897,0.588050821,0.182762393,0.46354708,0.368124506,0.621076556,0
0.50262515,0.671648619,0.16932771,0.564083134,0.582477597,0.630798437,0.452626111,0.685345805,0.633203426,0
0.604715246,0.641088373,0.364530417,0.494471083,0.448665267,0.259786058,0.595559225,0.625333065,0.472040185,0
0.530448144,0.524909152,0.602073043,0.371754084,0.579703927,0.715252473,0.633577796,0.194676601,0.550829233,0
0.801366767,0.689721402,0.353836287,0.213097153,0.579703927,0.336687796,0.521243329,0.517177914,0.812929822,0
0.407751245,0.506542656,0.194933492,0.621252831,0.632255352,0.692337008,0.465810279,0.534507676,0.358155578,0
0.468544849,0.379710738,0.366187219,0.57996934,0.734364511,0.37130955,0.302967911,0.442542475,0.418692197,0
0.400451088,0.518343923,0.196815443,0.641624596,0.51893257,0.381427575,0.625452875,0.539406629,0.434626679,0
0.50262515,0.4925348,0.32821687,0.504023278,0.717150706,0.28588052,0.342469698,0.575737818,0.460836061,0
0.50262515,0.506315691,0.470686639,0.409864017,0.580117246,0.51986486,0.490858776,0.560327865,0.419147229,0
0.50262515,0.640056338,0.137936746,0.643244716,0.579703927,0.338647409,0.506929013,0.517808759,0.376309248,0
0.538524127,0.652482219,0.201785416,0.716679816,0.613978468,0.282865172,0.404945204,0.665965847,0.692782883,0
0.632121623,0.54534425,0.325227954,0.378116299,0.56955867,0.306007267,0.370990851,0.364822841,0.290730105,0
0.548768748,0.595707719,0.20363097,0.494742933,0.715692251,0.312356243,0.458824389,0.561500501,0.679581413,0
0.50262515,0.455349458,0.39610128,0.522946585,0.579703927,0.682240255,0.358232847,0.452379543,0.619275374,0
0.460585074,0.486622337,0.297830441,0.655645129,0.579703927,0.300984295,0.449786387,0.594283226,0.469315621,0
0.728529478,0.759080199,0.466008118,0.594019197,0.560924653,0.648199143,0.25298263,0.534507676,0.554900362,0
0.554727619,0.637036383,0.240112505,0.444212647,0.579703927,0.526218094,0.174243728,0.668890257,0.420537992,0
0.50262515,0.521848147,0.28272358,0.6597046,0.579703927,0.248887218,0.646468478,0.493439406,0.506579866,0
0.696898402,0.71467196,0.28928321,0.532058939,0.579703927,0.273196455,0.822515969,0.588141242,0.434677493,0
0.50262515,0.406132198,1,0.263138439,0.522614319,0.34201484,0.576501843,0.660862497,0.455815202,0
0.457628415,0.491320521,0.287821372,0.556615099,0.578036985,0.379981855,0.578605998,0.513801787,0.59065386,0
0.50262515,0.745840971,0.468654138,0.639715927,0.66968455,0.521485329,0.521956869,0.568059821,0.613923367,0
0.60322994,0.656859322,0.470323245,0.456192185,0.579703927,0.315150487,0.473341764,0.485747677,0.55789485,0
0.295503208,0.249939346,0.275521938,0.649722933,0.550782316,0.313301647,0.216410458,0.569834994,0.544026475,0
0.548279544,0.674189888,0.3834115,0.630567284,0.579703927,0.089409945,0.622965816,0.488841576,0.67885438,0
0.50262515,0.711847128,0.339141681,0.48142914,0.629064265,0.535224261,0.316154377,0.676938922,0.398647155,0
0.407221498,0.446383323,0.275842994,0.718905004,0.698166143,0.345172756,0.336097703,0.507498631,0.852099357,0
0.455469745,0.471823592,0.671886598,0.494553445,0.579703927,0.533911976,0.432597229,0.524317242,0.51268397,0
0.394124094,0.519557796,0.284328437,0.796388084,0.579703927,0.490409862,0.395849972,0.358178866,0.581037249,0
0.275329834,0.304558178,0.317189981,0.579373963,0.501044206,0.480937756,0.56186673,0.655417914,0.537045764,0
0.539862593,0.748693849,0.267984659,0.851068068,0.579703927,0.654793096,0.496345889,0.657202506,0.514086834,0
0.52767384,0.605244375,0.186740967,0.698370214,0.700238995,0.306582815,0.497490773,0.644912238,0.450099692,0
